Task Name,Task Description,Folder Name,List Name,Status,Priority,Start Date,Due Date,Tags,Time Estimate,Task ID,Recurso,Etapa,Release,Depends On,Complejidad,Riesgo,Stream,Avance Objetivo %,Sprint,Mes Calendario,Tipo Metodologia
Etapa 2: Jerarquía mina - zona - equipo - sensor — Planificar integración y diseño,"CAPACIDAD A INTEGRAR:
Jerarquía mina - zona - equipo - sensor

DESCRIPCIÓN: Organizar activos y relaciones para navegar la operación como árbol.

TRABAJO EN ESTA TAREA: Planificar integración y diseño.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2026-12-29,2027-01-18,"DATOS,MAPAS,INTEGRACION",16,E2-D03-AN,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Alta,Alto,Arquitectura,0,S5,Diciembre,Por etapa
Etapa 2: Jerarquía mina - zona - equipo - sensor — Desarrollar servicios del servidor,"CAPACIDAD A INTEGRAR:
Jerarquía mina - zona - equipo - sensor

DESCRIPCIÓN: Organizar activos y relaciones para navegar la operación como árbol.

TRABAJO EN ESTA TAREA: Desarrollar servicios del servidor.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2026-12-29,2027-01-18,"DATOS,MAPAS,INTEGRACION",40,E2-D03-BE,"BACKEND 1, FRONTEND 1",Etapa 2,E2,,Alta,Alto,Backend,0,S5,Diciembre,Por etapa
Etapa 2: Jerarquía mina - zona - equipo - sensor — Construir pantallas y controles,"CAPACIDAD A INTEGRAR:
Jerarquía mina - zona - equipo - sensor

DESCRIPCIÓN: Organizar activos y relaciones para navegar la operación como árbol.

TRABAJO EN ESTA TAREA: Construir pantallas y controles.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2026-12-29,2027-01-18,"DATOS,MAPAS,INTEGRACION",24,E2-D03-FE,"FRONTEND 1, FRONTEND 2",Etapa 2,E2,,Alta,Medio,Frontend,0,S5,Diciembre,Por etapa
Etapa 2: Jerarquía mina - zona - equipo - sensor — Probar en escenarios de mina,"CAPACIDAD A INTEGRAR:
Jerarquía mina - zona - equipo - sensor

DESCRIPCIÓN: Organizar activos y relaciones para navegar la operación como árbol.

TRABAJO EN ESTA TAREA: Probar en escenarios de mina.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2026-12-29,2027-01-18,"DATOS,MAPAS,INTEGRACION",16,E2-D03-QA,"QA, BACKEND 2",Etapa 2,E2,,Media,Medio,Calidad,0,S5,Diciembre,Por etapa
Etapa 2: Jerarquía mina - zona - equipo - sensor — Documentar operación y soporte,"CAPACIDAD A INTEGRAR:
Jerarquía mina - zona - equipo - sensor

DESCRIPCIÓN: Organizar activos y relaciones para navegar la operación como árbol.

TRABAJO EN ESTA TAREA: Documentar operación y soporte.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2026-12-29,2027-01-18,"DATOS,MAPAS,INTEGRACION",8,E2-D03-DOC,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Baja,Medio,Arquitectura,0,S5,Diciembre,Por etapa
Etapa 2: Motor de reglas visuales para eventos IoT — Planificar integración y diseño,"CAPACIDAD A INTEGRAR:
Motor de reglas visuales para eventos IoT

DESCRIPCIÓN: Diseñar flujos automáticos: filtrar datos, enriquecer, disparar acciones e integraciones.

TRABAJO EN ESTA TAREA: Planificar integración y diseño.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-01-12,2027-02-08,"INTEGRACION,INTELIGENCIA_ARTIFICIAL,INTEGRACION",16,E2-D04-AN,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Alta,Alto,Arquitectura,0,S7,Enero,Por etapa
Etapa 2: Motor de reglas visuales para eventos IoT — Desarrollar servicios del servidor,"CAPACIDAD A INTEGRAR:
Motor de reglas visuales para eventos IoT

DESCRIPCIÓN: Diseñar flujos automáticos: filtrar datos, enriquecer, disparar acciones e integraciones.

TRABAJO EN ESTA TAREA: Desarrollar servicios del servidor.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-01-12,2027-02-08,"INTEGRACION,INTELIGENCIA_ARTIFICIAL,INTEGRACION",44,E2-D04-BE,"BACKEND 1, BACKEND 3, IA-ML",Etapa 2,E2,,Alta,Alto,Backend,0,S7,Enero,Por etapa
Etapa 2: Motor de reglas visuales para eventos IoT — Construir pantallas y controles,"CAPACIDAD A INTEGRAR:
Motor de reglas visuales para eventos IoT

DESCRIPCIÓN: Diseñar flujos automáticos: filtrar datos, enriquecer, disparar acciones e integraciones.

TRABAJO EN ESTA TAREA: Construir pantallas y controles.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-01-12,2027-02-08,"INTEGRACION,INTELIGENCIA_ARTIFICIAL,INTEGRACION",24,E2-D04-FE,"FRONTEND 1, FRONTEND 2",Etapa 2,E2,,Alta,Medio,Frontend,0,S7,Enero,Por etapa
Etapa 2: Motor de reglas visuales para eventos IoT — Probar en escenarios de mina,"CAPACIDAD A INTEGRAR:
Motor de reglas visuales para eventos IoT

DESCRIPCIÓN: Diseñar flujos automáticos: filtrar datos, enriquecer, disparar acciones e integraciones.

TRABAJO EN ESTA TAREA: Probar en escenarios de mina.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-01-12,2027-02-08,"INTEGRACION,INTELIGENCIA_ARTIFICIAL,INTEGRACION",16,E2-D04-QA,"QA, BACKEND 2",Etapa 2,E2,,Media,Medio,Calidad,0,S7,Enero,Por etapa
Etapa 2: Motor de reglas visuales para eventos IoT — Documentar operación y soporte,"CAPACIDAD A INTEGRAR:
Motor de reglas visuales para eventos IoT

DESCRIPCIÓN: Diseñar flujos automáticos: filtrar datos, enriquecer, disparar acciones e integraciones.

TRABAJO EN ESTA TAREA: Documentar operación y soporte.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-01-12,2027-02-08,"INTEGRACION,INTELIGENCIA_ARTIFICIAL,INTEGRACION",8,E2-D04-DOC,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Baja,Medio,Arquitectura,0,S7,Enero,Por etapa
"Etapa 2: Campos calculados, geocercas y agregaciones — Planificar integración y diseño","CAPACIDAD A INTEGRAR:
Campos calculados, geocercas y agregaciones

DESCRIPCIÓN: Reglas sobre telemetría: sumas, promedios, alertas por ubicación geográfica.

TRABAJO EN ESTA TAREA: Planificar integración y diseño.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-01-26,2027-02-15,"SENSORES,INTELIGENCIA_ARTIFICIAL,INTEGRACION",16,E2-D05-AN,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Alta,Alto,Arquitectura,0,S9,Enero,Por etapa
"Etapa 2: Campos calculados, geocercas y agregaciones — Desarrollar servicios del servidor","CAPACIDAD A INTEGRAR:
Campos calculados, geocercas y agregaciones

DESCRIPCIÓN: Reglas sobre telemetría: sumas, promedios, alertas por ubicación geográfica.

TRABAJO EN ESTA TAREA: Desarrollar servicios del servidor.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-01-26,2027-02-15,"SENSORES,INTELIGENCIA_ARTIFICIAL,INTEGRACION",42,E2-D05-BE,"BACKEND 1, IA-ML",Etapa 2,E2,,Alta,Alto,Backend,0,S9,Enero,Por etapa
"Etapa 2: Campos calculados, geocercas y agregaciones — Construir pantallas y controles","CAPACIDAD A INTEGRAR:
Campos calculados, geocercas y agregaciones

DESCRIPCIÓN: Reglas sobre telemetría: sumas, promedios, alertas por ubicación geográfica.

TRABAJO EN ESTA TAREA: Construir pantallas y controles.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-01-26,2027-02-15,"SENSORES,INTELIGENCIA_ARTIFICIAL,INTEGRACION",24,E2-D05-FE,"FRONTEND 1, FRONTEND 2",Etapa 2,E2,,Alta,Medio,Frontend,0,S9,Enero,Por etapa
"Etapa 2: Campos calculados, geocercas y agregaciones — Probar en escenarios de mina","CAPACIDAD A INTEGRAR:
Campos calculados, geocercas y agregaciones

DESCRIPCIÓN: Reglas sobre telemetría: sumas, promedios, alertas por ubicación geográfica.

TRABAJO EN ESTA TAREA: Probar en escenarios de mina.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-01-26,2027-02-15,"SENSORES,INTELIGENCIA_ARTIFICIAL,INTEGRACION",16,E2-D05-QA,"QA, BACKEND 2",Etapa 2,E2,,Media,Medio,Calidad,0,S9,Enero,Por etapa
"Etapa 2: Campos calculados, geocercas y agregaciones — Documentar operación y soporte","CAPACIDAD A INTEGRAR:
Campos calculados, geocercas y agregaciones

DESCRIPCIÓN: Reglas sobre telemetría: sumas, promedios, alertas por ubicación geográfica.

TRABAJO EN ESTA TAREA: Documentar operación y soporte.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-01-26,2027-02-15,"SENSORES,INTELIGENCIA_ARTIFICIAL,INTEGRACION",8,E2-D05-DOC,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Baja,Medio,Arquitectura,0,S9,Enero,Por etapa
Etapa 2: Vistas filtradas y consultas avanzadas por rol — Planificar integración y diseño,"CAPACIDAD A INTEGRAR:
Vistas filtradas y consultas avanzadas por rol

DESCRIPCIÓN: Cada perfil ve solo lo que le corresponde; consultas complejas para tableros.

TRABAJO EN ESTA TAREA: Planificar integración y diseño.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-02-09,2027-03-01,"DATOS,GERENCIA,INTEGRACION",16,E2-D06-AN,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Alta,Alto,Arquitectura,0,S11,Febrero,Por etapa
Etapa 2: Vistas filtradas y consultas avanzadas por rol — Desarrollar servicios del servidor,"CAPACIDAD A INTEGRAR:
Vistas filtradas y consultas avanzadas por rol

DESCRIPCIÓN: Cada perfil ve solo lo que le corresponde; consultas complejas para tableros.

TRABAJO EN ESTA TAREA: Desarrollar servicios del servidor.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-02-09,2027-03-01,"DATOS,GERENCIA,INTEGRACION",40,E2-D06-BE,"BACKEND 1, FRONTEND 1",Etapa 2,E2,,Alta,Alto,Backend,0,S11,Febrero,Por etapa
Etapa 2: Vistas filtradas y consultas avanzadas por rol — Construir pantallas y controles,"CAPACIDAD A INTEGRAR:
Vistas filtradas y consultas avanzadas por rol

DESCRIPCIÓN: Cada perfil ve solo lo que le corresponde; consultas complejas para tableros.

TRABAJO EN ESTA TAREA: Construir pantallas y controles.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-02-09,2027-03-01,"DATOS,GERENCIA,INTEGRACION",24,E2-D06-FE,"FRONTEND 1, FRONTEND 2",Etapa 2,E2,,Alta,Medio,Frontend,0,S11,Febrero,Por etapa
Etapa 2: Vistas filtradas y consultas avanzadas por rol — Probar en escenarios de mina,"CAPACIDAD A INTEGRAR:
Vistas filtradas y consultas avanzadas por rol

DESCRIPCIÓN: Cada perfil ve solo lo que le corresponde; consultas complejas para tableros.

TRABAJO EN ESTA TAREA: Probar en escenarios de mina.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-02-09,2027-03-01,"DATOS,GERENCIA,INTEGRACION",16,E2-D06-QA,"QA, BACKEND 2",Etapa 2,E2,,Media,Medio,Calidad,0,S11,Febrero,Por etapa
Etapa 2: Vistas filtradas y consultas avanzadas por rol — Documentar operación y soporte,"CAPACIDAD A INTEGRAR:
Vistas filtradas y consultas avanzadas por rol

DESCRIPCIÓN: Cada perfil ve solo lo que le corresponde; consultas complejas para tableros.

TRABAJO EN ESTA TAREA: Documentar operación y soporte.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-02-09,2027-03-01,"DATOS,GERENCIA,INTEGRACION",8,E2-D06-DOC,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Baja,Medio,Arquitectura,0,S11,Febrero,Por etapa
Etapa 2: Comandos remotos a equipos en faena — Planificar integración y diseño,"CAPACIDAD A INTEGRAR:
Comandos remotos a equipos en faena

DESCRIPCIÓN: Enviar órdenes a actuadores o PLCs y confirmar ejecución bidireccional.

TRABAJO EN ESTA TAREA: Planificar integración y diseño.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-02-23,2027-03-15,"SENSORES,INTEGRACION,INTEGRACION",16,E2-D07-AN,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Alta,Alto,Arquitectura,0,S13,Febrero,Por etapa
Etapa 2: Comandos remotos a equipos en faena — Desarrollar servicios del servidor,"CAPACIDAD A INTEGRAR:
Comandos remotos a equipos en faena

DESCRIPCIÓN: Enviar órdenes a actuadores o PLCs y confirmar ejecución bidireccional.

TRABAJO EN ESTA TAREA: Desarrollar servicios del servidor.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-02-23,2027-03-15,"SENSORES,INTEGRACION,INTEGRACION",40,E2-D07-BE,"BACKEND 1, BACKEND 3",Etapa 2,E2,,Alta,Alto,Backend,0,S13,Febrero,Por etapa
Etapa 2: Comandos remotos a equipos en faena — Construir pantallas y controles,"CAPACIDAD A INTEGRAR:
Comandos remotos a equipos en faena

DESCRIPCIÓN: Enviar órdenes a actuadores o PLCs y confirmar ejecución bidireccional.

TRABAJO EN ESTA TAREA: Construir pantallas y controles.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-02-23,2027-03-15,"SENSORES,INTEGRACION,INTEGRACION",24,E2-D07-FE,"FRONTEND 1, FRONTEND 2",Etapa 2,E2,,Alta,Medio,Frontend,0,S13,Febrero,Por etapa
Etapa 2: Comandos remotos a equipos en faena — Probar en escenarios de mina,"CAPACIDAD A INTEGRAR:
Comandos remotos a equipos en faena

DESCRIPCIÓN: Enviar órdenes a actuadores o PLCs y confirmar ejecución bidireccional.

TRABAJO EN ESTA TAREA: Probar en escenarios de mina.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-02-23,2027-03-15,"SENSORES,INTEGRACION,INTEGRACION",16,E2-D07-QA,"QA, BACKEND 2",Etapa 2,E2,,Media,Medio,Calidad,0,S13,Febrero,Por etapa
Etapa 2: Comandos remotos a equipos en faena — Documentar operación y soporte,"CAPACIDAD A INTEGRAR:
Comandos remotos a equipos en faena

DESCRIPCIÓN: Enviar órdenes a actuadores o PLCs y confirmar ejecución bidireccional.

TRABAJO EN ESTA TAREA: Documentar operación y soporte.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-02-23,2027-03-15,"SENSORES,INTEGRACION,INTEGRACION",8,E2-D07-DOC,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Baja,Medio,Arquitectura,0,S13,Febrero,Por etapa
Etapa 2: Actualización remota de firmware (OTA) — Planificar integración y diseño,"CAPACIDAD A INTEGRAR:
Actualización remota de firmware (OTA)

DESCRIPCIÓN: Distribuir y monitorear actualizaciones de software en dispositivos y gateways.

TRABAJO EN ESTA TAREA: Planificar integración y diseño.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-03-09,2027-03-29,"INFRAESTRUCTURA,SENSORES,INTEGRACION",16,E2-D08-AN,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Alta,Alto,Arquitectura,0,S15,Marzo,Por etapa
Etapa 2: Actualización remota de firmware (OTA) — Desarrollar servicios del servidor,"CAPACIDAD A INTEGRAR:
Actualización remota de firmware (OTA)

DESCRIPCIÓN: Distribuir y monitorear actualizaciones de software en dispositivos y gateways.

TRABAJO EN ESTA TAREA: Desarrollar servicios del servidor.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-03-09,2027-03-29,"INFRAESTRUCTURA,SENSORES,INTEGRACION",40,E2-D08-BE,"SYS, BACKEND 3",Etapa 2,E2,,Alta,Alto,Backend,0,S15,Marzo,Por etapa
Etapa 2: Actualización remota de firmware (OTA) — Construir pantallas y controles,"CAPACIDAD A INTEGRAR:
Actualización remota de firmware (OTA)

DESCRIPCIÓN: Distribuir y monitorear actualizaciones de software en dispositivos y gateways.

TRABAJO EN ESTA TAREA: Construir pantallas y controles.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-03-09,2027-03-29,"INFRAESTRUCTURA,SENSORES,INTEGRACION",24,E2-D08-FE,"FRONTEND 1, FRONTEND 2",Etapa 2,E2,,Alta,Medio,Frontend,0,S15,Marzo,Por etapa
Etapa 2: Actualización remota de firmware (OTA) — Probar en escenarios de mina,"CAPACIDAD A INTEGRAR:
Actualización remota de firmware (OTA)

DESCRIPCIÓN: Distribuir y monitorear actualizaciones de software en dispositivos y gateways.

TRABAJO EN ESTA TAREA: Probar en escenarios de mina.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-03-09,2027-03-29,"INFRAESTRUCTURA,SENSORES,INTEGRACION",16,E2-D08-QA,"QA, BACKEND 2",Etapa 2,E2,,Media,Medio,Calidad,0,S15,Marzo,Por etapa
Etapa 2: Actualización remota de firmware (OTA) — Documentar operación y soporte,"CAPACIDAD A INTEGRAR:
Actualización remota de firmware (OTA)

DESCRIPCIÓN: Distribuir y monitorear actualizaciones de software en dispositivos y gateways.

TRABAJO EN ESTA TAREA: Documentar operación y soporte.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-03-09,2027-03-29,"INFRAESTRUCTURA,SENSORES,INTEGRACION",8,E2-D08-DOC,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Baja,Medio,Arquitectura,0,S15,Marzo,Por etapa
Etapa 2: Operación en sitios desconectados (Edge) — Planificar integración y diseño,"CAPACIDAD A INTEGRAR:
Operación en sitios desconectados (Edge)

DESCRIPCIÓN: Sincronizar datos cuando la faena pierde conectividad y volver a la nube después.

TRABAJO EN ESTA TAREA: Planificar integración y diseño.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-03-23,2027-04-12,"INFRAESTRUCTURA,INTEGRACION,INTEGRACION",16,E2-D09-AN,"ARQ-Arquitecto TI / PMO, BACKEND 1",Etapa 2,E2,,Alta,Alto,Arquitectura,0,S17,Marzo,Por etapa
Etapa 2: Operación en sitios desconectados (Edge) — Desarrollar servicios del servidor,"CAPACIDAD A INTEGRAR:
Operación en sitios desconectados (Edge)

DESCRIPCIÓN: Sincronizar datos cuando la faena pierde conectividad y volver a la nube después.

TRABAJO EN ESTA TAREA: Desarrollar servicios del servidor.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-03-23,2027-04-12,"INFRAESTRUCTURA,INTEGRACION,INTEGRACION",42,E2-D09-BE,"SYS, BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 2,E2,,Alta,Alto,Backend,0,S17,Marzo,Por etapa
Etapa 2: Operación en sitios desconectados (Edge) — Construir pantallas y controles,"CAPACIDAD A INTEGRAR:
Operación en sitios desconectados (Edge)

DESCRIPCIÓN: Sincronizar datos cuando la faena pierde conectividad y volver a la nube después.

TRABAJO EN ESTA TAREA: Construir pantallas y controles.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,High,2027-03-23,2027-04-12,"INFRAESTRUCTURA,INTEGRACION,INTEGRACION",24,E2-D09-FE,"FRONTEND 1, FRONTEND 2",Etapa 2,E2,,Alta,Medio,Frontend,0,S17,Marzo,Por etapa
Etapa 2: Operación en sitios desconectados (Edge) — Probar en escenarios de mina,"CAPACIDAD A INTEGRAR:
Operación en sitios desconectados (Edge)

DESCRIPCIÓN: Sincronizar datos cuando la faena pierde conectividad y volver a la nube después.

TRABAJO EN ESTA TAREA: Probar en escenarios de mina.

CONTEXTO: complementa lo validado en Etapa 0 (PoC prototipo) y lo industrializado en Etapa 1 (Reportabilidad). Referencia: plataforma IoT ThingsBoard CE.
Periodo: diciembre 2026 – abril 2027.",Etapa 2 - Plataforma minera adicional,E2_THINGSBOARD_EXTENSION,Backlog,Normal,2027-03-23,2027-04-12,"INFRAESTRUCTURA,INTEGRACION,INTEGRACION",16,E2-D09-QA,"QA, BACKEND 2",Etapa 2,E2,,Media,Medio,Calidad,0,S17,Marzo,Por etapa
